title,company,location,date,url
"Senior Data Scientist
Senior Data Scientist with verification",Play Perfect,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4388046843/?eBP=CwEAAAGdpe7K-DyZIoAd-6RYhqwHeXyNdiGP5hTgAscPh2L-uyKwgYZnUF4M9jOVMbOJc-m92EF4gYCBU-LDEypF5ozu4JugLxORu3IqQKsec87tBoKK53bXwFtmC7_E5VPgHrj1CZX_S_h3Sdz3FzGAepIydBAfSh0DkCDLX9TV_8YVp1fXsXbV6gFz-RNKaFPHkudfeqxIpGTNlnZO_eOO18rzPJ-j_Pl9HdzmTy7aV6kQRRYRG1hj38-TbkH2EEnLe6FyvjYhJaljf7jVHP_LccfhiR4OpSYGK0KTulamsaelwPmX11uGUFKhJUvfZLPkeyAUJZcxo-ce_7fu_iUOtotLgrBPovQ5EnUthJtsORsx7IgdMspZG1GvqhIUgC3gbJ2I4aufi_9Uw0PDumQ0zW5AzlCNRGrBnUcmPA80zTjXZ0-Oqbq4VjCEj8353-wj3kdaerIvJg&refId=WeAHA33keSXS6aDNyHThMw%3D%3D&trackingId=d5ihXCD7j%2FqLk0jgb%2BhF5g%3D%3D&trk=flagship3_search_srp_jobs
"Project Manager
Project Manager with verification",Playtech,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4403878551/?eBP=BUDGET_EXHAUSTED_JOB&refId=tkZXbaztt%2FsGjYSutoEltQ%3D%3D&trackingId=79NcVRd71j%2Forrv42xOrFg%3D%3D&trk=flagship3_search_srp_jobs
"Game Economy Manager
Game Economy Manager with verification",Playtika,"Herzliya, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401276281/?eBP=CwEAAAGdpfGJopbDi3CSfDIYSNpsMLYMTt0uuIgwnCgv9E1i7zBw6BLcP88yUDmfr95CKmxtTQXqpaBjOg6XxEQnBzuaMfJZ4QxQEm2Emoc3hsqsvCoz9P9A-xoJBPQ805oM1DL-ntpYCRsPZOpV_iA0QPkV36CD7NwNJMqMh4992NlutHNN4TBAw3Zb2seeG0tEiBf6DaJjaXGVMhP42Xo3q3zt9keIMmTKf-LtZAo5KzMxSZUJGfh8QQjtM-QWsiX_fgjFrIOs8525nIjWzCH7W-ldigGBj41V5yWlQDl5FjbifU_LM3ImnRvpl6tkqohwcq1XrTwDggTzyPgHxUFGBvbGOEWnkM3sZzYexzkTKSGJYdjuvAP5_7pdhf2jDDK3gH-Q4fGAqDodHLK8pErco8IaHD-X09L2ciGPuxUfNN5_sDrU-WQMiF8-LYEzC3z-XzCwZKbPPdzIPII71GH5xqZVLunye4T5-6VIMgE68w&refId=hzEuPRoX3YWX2H7n%2FaIqZg%3D%3D&trackingId=N8MaxbANJM%2Fewhlp0gXyew%3D%3D&trk=flagship3_search_srp_jobs
"Senior Infrastructure Engineer
Senior Infrastructure Engineer with verification",Plus500™,"Haifa, Haifa District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401265154/?eBP=CwEAAAGdpe6GYOWQadKm1LMkQ4-stMwLp2a84c1BOAVhoXJchprr9s5kUzq2kLzF00Jbqi5B0EHkTCoHivharjG2P92MuD3taGQ6bZog_9712PLa_RGo804Py9IgO9iJdTA8bQ0dr-HyXiUAWi97IaTi_OlKDYQFaKVXFDUYgFPeTIGJXp_TxNGuragr84-1N7cwGGhxrC74DqpvRLngesz52Cv3Ss4SLVIPtt2rnjWla09OXEdMowsnSm7v0i-Jt5BXMsF2EP0AuNAS-vkH--LArMTHH5ilYFzuESz_gG0omZ593ldq_BXynP4YNwdj6L1x-MZZA_nC7UZuCcQcdH_jnPQ7y0S8KvpGFjDcQJZqpeweul0ZbkexNefleS65K2rtVZ1lpX16wPWOGWRHhr7nddbBQ1ih64UI8GAPVu3_jkyRIkct6vnwpnY4fPnl8ie5n5atwnsU3g&refId=ST13g5EFAOp6%2FOXvBNitPg%3D%3D&trackingId=pNguUn5i0QeE6UGzYMStmA%3D%3D&trk=flagship3_search_srp_jobs
"iOS Developer
iOS Developer with verification",Plus500™,"Haifa, Haifa District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401276204/?eBP=CwEAAAGdpe7K-I2i5GmPwP-GBrZ-1tmTaf4BUvNplzOEK-t_DQVGTsBOavyQngURFGWpDpEfyuOnEux3RMmayU6gCAR2hbXCNdQVXEiq_l3ow8NokBMCT9-mJGPBmgef5SMLi8J1su18esrMfhJap2T6zTp_9knb03v5Nzq9GXxrrmXflK6DGYdgBpxrHTeL041jIh16Yoj_CbM2eE0Ha_wFlUkHZR7WcpEolzuF5hgfbhzvrdAFIs_nV0-qy7TmEc-SGjBOA_d-bQqlQevnnZwZc68JZKa_ZEk18rHfSF1OMfbwBKAotGl4CEx9OcR93LO6PHczKXpZAlY_DVkoPZEd-kAgEL3n2vwcr09I7umSwRv9-ukFtI5DB4kazqQsa2Sd_Fq-O92zin0ATQMnRTi3upvsGytv6W-TJGp4mqxkOVMCyJu8WuLAJet4vYEnSzcLiTFtOaHD-jbJmSkiAS6saKWHCwXQaDxI26B19ledaA&refId=WeAHA33keSXS6aDNyHThMw%3D%3D&trackingId=mN06rXrSDFoFKazJuqcOqA%3D%3D&trk=flagship3_search_srp_jobs
"GRC Specialist
GRC Specialist",Port.io,"Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403300977/?eBP=CwEAAAGdpfINhlBot7SEzNacRuTUEsgPd7Jv1HJC-z4Pw0G5WpfPR9ucSHYsQXVWIuWw2WoOUodOdoPCizqR61zzexLSxHf5YPqUphkNSzxNu1cJXdrGL8Ic6KZHbzp2lhGqEgbbHDXQBnUa7NN5rD5W2-Y9ini1CuLDyVfSDsDVmvgBU8ufR5ydEhsRRPIT7PIb74Mpa0tnzPvKEv4E3AuqNt4lrqjfaWZTdZCrjI2A_CEHY4hbkwIE4nOp74TL3cS6rlkfme3eQWlH_FyAZkHRo2aG4AasmckAXI0bwvDVu593hW0Sh-T2CAc85_XawcAZgu_46aQtaKIvTX4A_538ds9DUmiXGgFEmJGULE7Zl4PrcPd1P-U8Nza6EMQyAt89WTmc2s1L1ODQapi6lRJ8RGuawmyqoKV-C9EUMThUlWZRSBmWFE9qnvgzKPqNv7fzPZAlv0COhXDuuro93wCgCtSSwebaX-Lt4dLSRyt6oHCDZsk&refId=XzIbyAzNxK%2B%2BUK%2FNLWxcqg%3D%3D&trackingId=UVNAi66sTS%2Bn0kDvCCAjhQ%3D%3D&trk=flagship3_search_srp_jobs
"HR Generalist - Talent Acquisition and Office Operations
HR Generalist - Talent Acquisition and Office Operations",Powtoon,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4403874570/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=769Px%2BzBtjFv08uoFnMNXQ%3D%3D&trackingId=d2A6g5lbyaImHJ0s5SJwnw%3D%3D&trk=flagship3_search_srp_jobs
"Data Scientist
Data Scientist","Priority Software
1 company alum works here
1 Startup Nation Central company alum works here

","Rosh HaAyin, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403079663/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ThgTXALoDUfxqmN036qDnA%3D%3D&trackingId=VYa9nzYBXqiLg%2B%2B5kKC1sg%3D%3D&trk=flagship3_search_srp_jobs
"SRE Lead
SRE Lead","Priority Software
1 company alum works here
1 Startup Nation Central company alum works here
23 hours ago
","Rosh HaAyin, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403066104/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=9tACH8OVlIAP%2FC2PJiQetA%3D%3D&trackingId=lXx6rCoMAsr%2FLNX2x3OdXA%3D%3D&trk=flagship3_search_srp_jobs
"Information Technology Security Specialist
Information Technology Security Specialist",Pro-Vision.io,"Center District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4378360949/?eBP=CwEAAAGdpfD0qMUO90dQkyvD6zLUoNk1A28erSLEuMz523weM6g-nWD7ZnB6BTjZE615NPAoPI7r8cgTOLJpo9dg50DHB3ys938Wm8LnyTKmN3uGckwatrsqnZfgduDaDCQHD_GvKOQmRMw_HjPXn61d-akot4LoIVCVM2Ci-rtvQ-OcFboDdne4SAryz90Gh6fYF9a9wmzqOjNeT6gOv5eZSOkN7zDGigJzdM5NNZYmGvTuTZne92_VRheOXt6m04QwUOd_SSKU8oNOB_0JcJrxQFMfgK7HTadwR83f9psbwj67GiI5LgCNRkJ9OsltAdZjsiLO6_jDV7Fd4mz-YrP4fOG7V1wyPv4sUIKxLphe0A58oSMOl7FV8eZ_CaR-wsFh2Rp37ghsb_RG93U0m-5RnFanrCJQoY3Z5n85uKueP2NTFu18WxOvpnOUyA7QSDLwYRLyIog9gK2Hq3ywi-31aHvGjtqpUHEBD6KNQ9aXKA&refId=769Px%2BzBtjFv08uoFnMNXQ%3D%3D&trackingId=t7Z9uIvy7ztruULnCK5kSA%3D%3D&trk=flagship3_search_srp_jobs
"Financial controller
Financial controller",Publicis Groupe Israel,"Bnei Brak, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4362515907/?eBP=CwEAAAGdpe7K-MqVTKVu9Q3ghQ1U8G-E1PH4dWhcA0RonSNi-c6VCttCkBI6WsTuY7l9fhNnD5_5NFQXNDRos8cU2jdpwxzuiwcpC-A3KJ7hodJrSeMRiTTf-zXMjlmBtxCwCQeI-LQENGyLDHC6ZOSnuLkYFCw5aU1jvb0JXdcnwwzUgNTCellE9TZEqyR0xAIhZZbDfildYcP1vX0gwQm8W79Mop4TX1yf1bb90kk_CuuWlnaxO3fkeE4R9J4FXaKEU6wO0Lr6WST1wLu275HYHHbABAc6bjkFviswN653U8GvGQv-evjrp32dmLxPQ9ubM7qJ75IziQyujxQHnmaviOisqtZMX1Zs2iE7DbQL42k47qGSPUDaZPmxZbYqLy-hQpf19yCax2pSxQ8GTPE6FI1aShkFrJOpD4-hSHrWGY2LDRO2aLr101EZ4C6Wt4YBRD_KtN-E4w6s7LdgSbUF86pasgANnCqg_qKF&refId=WeAHA33keSXS6aDNyHThMw%3D%3D&trackingId=mxdnOLqA4te%2BMcVvnSdhSw%3D%3D&trk=flagship3_search_srp_jobs
"Senior Algorithmic Researcher - JB-626
Senior Algorithmic Researcher - JB-626",PwC | NEXT Technology Solutions,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4389018441/?eBP=CwEAAAGdpe5Fm-SJht_fUCwVcTD4DzRxqe4LVEfNlrD6I1aizg5hq_QjKQimDxH6ot2ZYT7oGY8y-02HrJnNQu9D2kx2BGOa906vOHrjScx8T5SiFZ_2LC4vpxnU8r-ckU1mwcor5aEu3j_igbGCXyuzS5njFiYNxstjWk-DFMO_Ki7g80S4ahcutx6gN7og-Z8wrRJOSaFNILvZYlE8WfzvBp1m_hNEjH2csRkKk-urM0TnNF3BkTMObIf0PZz5wLXH9cYmiMEQD9x5jzd01qMzqA380skiLYC02_-awKHpUfAb1I5R6dCBogS_Dua9b_a8sLJbUEoNf3phdB1Q0OQLDGlHAKKr-g7c7whTCrJQ7MnqBeGnCnHNNe92GhxTQouylySloxQF8oZbdbmw527jt6Xd8EM7uhslurm-RoZe02zRhcWjfFfUtTyMDLhZuiu5WSW8WjqD68D8EwpmDGeNJ3fG5xGWRD62E53l-LIdoBkE&refId=Y8XoWEY%2FUV4Y4K1MrsYVvg%3D%3D&trackingId=Mms47a8zQHA9E0z90wLURQ%3D%3D&trk=flagship3_search_srp_jobs
"Senior Data Engineer - JB-627
Senior Data Engineer - JB-627",PwC | NEXT Technology Solutions,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4389016618/?eBP=CwEAAAGdpe7K-MqBJ-Mre5L263XbKItB-cP-yFO5aBcuh3FR7St0ZtM0sMsF-yLp8DZXonYmI7Pg-RHc_9jIFM1E-cYjQLUciKkoOxsdm_VbcOtDMGxSQ-NnLqzceGM-7BEo26yQQJW63dHjviu1oj1WvKG9BrATWt-KWGBwQ8Jp324UKDEk2VtP7rMkJw2caf_v1vXsc_g07ea4mCQ7rkgJ7Jacg7mU3FG7ts2Bql_jpKBfAXoasNK3uj0n0p6bn-FDhGk85GPe97FjfTWfyS4irdi8WIDQBFfCYzSJPZITdlySoQHgwjLuDbT3MfQwxAKBjsHyNDhmd-t0H7nxFeClStLIuIaq_o_bI942Uw-IDRrR67B8sEZ-Yw21TL1zW5cYD_3Gn_I14cj97urkQ2dKyvPQu0BMezONMwHQ2lHQRE7sFuoA4p4NkevhjxGufi-obPj6w3_8ZsNVV73STGa4dXnD8lVnaMtRTycTrKk&refId=WeAHA33keSXS6aDNyHThMw%3D%3D&trackingId=ncK9%2FUNX04k0EEsmmDHASw%3D%3D&trk=flagship3_search_srp_jobs
"Modernization Architecture Specialist - JB-630
Modernization Architecture Specialist - JB-630",PwC | NEXT Technology Solutions,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4389020186/?eBP=CwEAAAGdpe-YDpmxUpE7u2l6m3_PWcvHu-LujZWOSzCvJipV2DYwa-4XOggsovJgUEDR_-mnT8CKDvPDw6Gn-s8x5B1wtTYLzDczoV2mtEClhWDkxpFyjaQGyiwUtNKvJznBWljv-73EtFc3TV-rz2_VHv3At87V5r-YqQZhkRjd7n7J4eHGAIMU2l4W-4jkZMyBNqdxQrUluzdI4ERg7PcUhZupbN0NWujKyijxasVnqlA16EWDUk1Z7nOcODQXPdJ4uhjQgidCj3aI90tXLB8qZBeJNdQwFQwOhh6EApuT-xlV1xCmu-u__J_y89Z3G4gAOBTKHIZefnkm2PMKSbHspzjoXKXMem_lHsvqiCuOz-yB5ZSL5RNfVRIwSkTmHCsUrQMEvjHms-N69jX1aTcDBTnG8XAsGQimP34AAZtUb42Imx7dz4gYhh_Qzf12GnM1Kq-K-xrpZxQRTOK_GovhhT5EQ_hdUH2IpADd_m8&refId=GukeC3sitjSIkWw6h3zU4Q%3D%3D&trackingId=aaTiiKPqZCzUVdNL554ILg%3D%3D&trk=flagship3_search_srp_jobs
"Senior AI Algorithm Engineer - JB-629
Senior AI Algorithm Engineer - JB-629",PwC | NEXT Technology Solutions,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4389020179/?eBP=CwEAAAGdpfBdB_nqeZy03G0IIOs1jRTQLc3srEAIni4v-4KyirppmqkQupBoVeLPc9xVO3eDCfXGZVQ5t5m4kfqw8kDi0TVL724ExRLB7nL7Owu_8YeCwDS6_VfSxXR5Vyf7zEA0U03y-IKoflOQExbudVEYO6blhaVVrTK8KfXDwx9TNfS5IDKKuzbAVZ3gaP4AzaOoC7gZz7ptXpDAS0PHG5VSnmuO0FPS5D-mmS04ctO7ri0O0yP1rvbVARHMAvvw7B6EfUIcs9NTIHOzBfW3rPyBlPbzpdn05pQelzURbAqvQCoyTm770JpZgM9PWoi8nHMDAJduJ5nLbawHRb5dKKcTFBo6RYxxCPRZg8fcbdjfp4tbuDXJOUMlH9VF0N5K85Pyp924qwKeuGWQQBQxTLFb7aOlotIEmdRWd5EckMwmegcv_Ep2b_wTNjHrmsz-LYsIGlgZGnK5jPU4HHorGgEqTKtVX1n9pBLgiDg&refId=nN9NBMRbJiYQvY59c2TBeg%3D%3D&trackingId=fM%2B1tOeXEcDvHdMGfSCKNA%3D%3D&trk=flagship3_search_srp_jobs
"Full Stack Developer - JB-570
Full Stack Developer - JB-570",PwC | NEXT Technology Solutions,"Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403866602/?eBP=CwEAAAGdpfINhkoZ07Vpb8tK8r-bBB9V1fy5DYGU0bmkmSXlaFbRBEUWBLT5wBLggBNxgBdnu7v8kI8o0tHOci3r6jM1qD72asbeg3lE3Z59vXF9RESQhogaZeEYi5N2QWfSmIEGmweoR4oWS6ELcDbHL7ALjvTyVRaVTHTrC5JQVDLqoWNuN7DUByGmktpjXWOVm2ng1TkVcgEFAo2fq0GRiZqw1PHnMjw5kFrX7soLGNpsI2yA8GfXiHDmfboUKtWzXSbwZQqW_xHjwQabWd7nXLhkecJQBSg-ecsUj4cSWm1oV7DYsls0JvvX7FbUG80dUG4exKIGHVZIfwzu4g8k_U-oMqDgKzLJoWHnfLWaSQq6a5QRyqjReYp3rkm94_MikGGDLX-irU-ihqhgNdMr-n7GqxtJuoVmA5UE5pFMjdnxMuGJ63SvaQuupYsLbGPCDSiCb96SxHWOEaXpNyGZJW_5&refId=XzIbyAzNxK%2B%2BUK%2FNLWxcqg%3D%3D&trackingId=qBtmukpMlWINkPSH2RcsgA%3D%3D&trk=flagship3_search_srp_jobs
"Talent Acquisition Specialist - JB-498
Talent Acquisition Specialist - JB-498 with verification",PwC Israel,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403878381/?eBP=CwEAAAGdpehq5uwFdLMKJ__0ftsnKswzXEqFIPuUfAMGBJLupPbMulVw2BDWol6whKM42GDZbhojeq0JimhTo83BeOzdK-xpYV6S2whpqLq7N59r0O26WdirYiNKWZZrmkQmN00Z41Vf0QXLoQq360cumfl-H676O2WZUeGFrbX3w1vhe6hjO41j2LruUe-y0XbytpqPt3BaOiFtmfCB5gdWaaYip6kePqc9o3zn30C0E4uztEApPPjPF6Ze_I42JF8ucVD8ctWCsd4bwPijDNjuya5a1nV4yB1T4N7DyujTp3pUbKf5QZquB87UbP22ELiLI0TYET6WOL4oQL8Dgu46HbCHVqwr0W77r0777QvUFWSj8CGqc8GM42MeBQngulB_X31h0ncl1A9s7oKKy0-Wq7qHZjq3RSoJFERxF1xYPn4iVkHBMN0ccfDQZoDoZMVf1S7SZ3xMsnPTEbig5L3gzicgq6J-hI0WkUk5xqOx_Uou0AN_zsWHcPsB_d2DWu7IduE&refId=udzR4j8U8km4I%2Bq1dmRBBw%3D%3D&trackingId=JPH6eQEjJJW0We5tti1tZg%3D%3D&trk=flagship3_search_srp_jobs
"RT embedded & AI software engineer
RT embedded & AI software engineer",QPoint Technologies,"Rehovot, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401265286/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=1SmpMPMkvVAAYaba52V6KQ%3D%3D&trackingId=huuMfFosV0xFd%2F06rDRDFg%3D%3D&trk=flagship3_search_srp_jobs
"Computer Vision & AI algorithm developer
Computer Vision & AI algorithm developer",QPoint Technologies,"Rehovot, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401278348/?eBP=CwEAAAGdpfO_buLVeRgL36xNktjoF2SgBpru9hdubFwwxpwBRk7ZH9t_D7Cac40Y04H3M9jrMLI-O0JyNE-Vdd3dZoLFTo2lmA0XglLuHjMYQjGAl_olcxnLa3eKiWTxyWxsp0KpUr0wh_-t4yXagkXGDDSXoBk-RcQbFmFRwDlCPTyRjKjJTNFacmwwb2jNDkg8tLhvVUG5ka9IrIVPN4nM8rw1r-H9N9mcggP-OoQ6osXqFcnhiO43mkm3RuXDxr9qJNFVoasBtVe5pTLNfbVZiPFMPyILEl5I1S4LHIwXTIl6RSDUZD0O6UYg1cVnoL5FsEvflcXQYpUCZCbXJswAGhwiF0ZAyluWkoMdfe4_utv1A2LvjO4vh6VIvO-rHTEAH2JOjt6b6JBDwtpowM3bOmcQxWGxK3slJwmfP5wsCwTlgVLaPJP2tXQyp2oy0RkddybD4PhC9kfOEpI20uCnqQhCxEhclIagEvhyBRa_7H6RxjdSdwCM_m6HKQYoEqw&refId=LePOKOMUA5JKTjV2v6rJBg%3D%3D&trackingId=%2FX5AJ0KkNZdFj5Hl4jUs6Q%3D%3D&trk=flagship3_search_srp_jobs
"21231 - Logistics Sales Coordinator
21231 - Logistics Sales Coordinator with verification",Qualitest,Israel (On-site),4/19/2026,https://www.linkedin.com/jobs/view/4403309171/?eBP=CwEAAAGdpegx8FX1Y42QjIs6Vt97scI8UyZwPOgnYEYFAuKIXYpPsI8tF4roKEAw8glNf2Mrn111jiwNhpx9rLAyLmDHhTAm5d0j_-N-AUcu-QDzHOMUvYIk0aANlGe_d-JJ7TwqguAVScaqXc-BA-czzNOrPWzSdJiTIPnwiUyo25G8P_0WUXcxBhFhEK4ZNsl5ZzXhS6_h_VE_pbmYosNTCiJFnIzKlvo2ELTWZWdZirnCMgiKbsUAQlIa34RFNco4_iAqm8K72WmZiM93obAY6mXEqrOYnw0GedcDG4VXjksYZ_91fRs8D6xw1i_E3G9v5Y3UUniHvtzhRjF6Y5-Z8UFAedh1ygod_-4YRL_VhX9RQyxf30uuCulzxoAK6oZzUEaUsRBx4wLwHTEmH-LiOMNgyG9dcuhJ0U-Ixo7Vw59tEkhJ_N1kQkk0LCOFaYciwg6GnAOlddfbyh7fcnAR9KDK161Jw-hK7H-9NTfn0g&refId=3GSsW%2FGg64qsOKIlknI5pw%3D%3D&trackingId=KlpFB6%2FqzQyfib0fvhpDBQ%3D%3D&trk=flagship3_search_srp_jobs
"20717 - QA Tester - Artilery
20717 - QA Tester - Artilery","Qualitest acq
3 hours ago
","Netanya, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403871867/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WeAHA33keSXS6aDNyHThMw%3D%3D&trackingId=XIFC%2BBdB5f4DJkwHlmYdfA%3D%3D&trk=flagship3_search_srp_jobs
"Software Infrastructure Engineer
Software Infrastructure Engineer with verification",Quantum Machines,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4301763935/?eBP=CwEAAAGdpfLANI3qfv3-GPG71VpZRM0F6az9sAi5D251RKPimtD7TRUJI9QUqkPwLan--EnKgdgvTdeS9_xkQR5Cw4JiwrG-9UTqh2ncF7-ASRXu1fthjhbuEpXnOXRyFzOShMmUCuW1AicnlVD5YBE3SjB7O-8VSmn-Zg_iei2qKvdX7OLof9WXfMu2O0nGOsvCFJIYP6BaX_3bDxgj_OgBxE57Ed8kaN5QbPH2jZAPpWtjIBfUfktH_Mx6QpZC_WWjCAQIHsYUfaoNodzmNxeE1KKthHimdnPbdCtC0vOL0mZDV4f6i3ymEDyhc69Isdhq1YOuwJO9TDZ2TZCKzeNzZ4RdurnAX2hBNlYD051lnRd-tnBcbo1BQNpPwucaR4a2u5pDVeoBLv8ZSUX8fu1GyNlaO-ZdOHruPEMmrhZhSspyO7Wa7zPPd3kN9QNSr_GhJC9-jmFBOf8VycJHLNE&refId=G4rvlZtIQbOjJB49KptsQA%3D%3D&trackingId=%2BjScmOqOg0j1o5bvbjvAxQ%3D%3D&trk=flagship3_search_srp_jobs
"Research & Writing Associate (LLM) (Remote)
Research & Writing Associate (LLM) (Remote)",Quik Hire Staffing,Israel (Remote),4/19/2026,https://www.linkedin.com/jobs/view/4403872167/?eBP=CwEAAAGdpeav0PTSWcuC2h5sSm2JX6jfsdNBuQo9Na3e7heS7ZraPSmVTvy8hk5anEO4-Qbo78Zq81hSNdwhTpy_1dTN0e-9FLYnSmSqEC9XNG1whXCjrZmXr0TsfgwCgJexuo8A8GRwWj-PftPrHT1AjAo0el3yQ_2MuBKfe7S3jLRKkyDZslrm6-4wUevwHUGBsmewc5JgyVe4dWJ7H0gTYsZCRhy346cNT0IsZsdfBjW7e6YFy1Cdp85_QMq-y5m-vy7jrqP56dbc82wZTYMbea5uQhpEnBJ1UDe3PaFrylWOWJli1_Q-K-nRCGQcgeYdObcvAwHf8VoGtDCysShah08HAqn2Bn4XM9HuntuIaUzXY7KnG3F8qy0kKF9K4shLgrmAFkzia7RmfmSKo9oeb2M_7o27h30_8hiLMu22m1t91NpOWH_73i-HlhwVFq3M2zeLZAr_CxqRhm0&refId=K%2FxjtGpxSnrVca%2BOnFxfuA%3D%3D&trackingId=%2BoBCbyxYA6x7sHNHGZfVGg%3D%3D&trk=flagship3_search_srp_jobs
"Linguist (Remote)
Linguist (Remote)",Quik Hire Staffing,Israel (Remote),4/19/2026,https://www.linkedin.com/jobs/view/4403874124/?eBP=CwEAAAGdpea6oF_ojeWxCoOWzGrC_d72-72f6tFpnxb2izdoh5AT3e5uoT9rqKx0Sc44z3Xhe9Yrex-DDOwmFdiW6TR9S5sp2g8W06jV-_upqQwifKMkQlI-j4IHp2z35Pvf99GOayyaoPpw5bruJYYt_pUr_mwbxc2pmlAg5mtKanIFwMI8naDwCzVKLTjgwhO1fan75pk6gnO7wYCqzs8VJDttmtXs3Q93hvVTAzh-zER388BSgDJ04R4O49Rrq3Kcx8g5z4DuFST8Gy5JcyuNKlB8IaMKh9nm94Sqn5l82reR4J4XITMpMst29W670k5aB_Zj1lpTXM8PgE4l7eO2HthFb2X4sKk1ktvAjRzWfd5Z6anE8wrihD2K31vDPl4mUWbQGjwRGClc63kgnSMzOcSZEc_WpGiU0NNiQq98APnHASKBvYCIl_-Xk0-twzFndxiGb-sv4QgETWvphOEHMMt6TlvbuN_NFHLvshwKTg&refId=tkZXbaztt%2FsGjYSutoEltQ%3D%3D&trackingId=KLt1Rjou7rBEHejaWMFogA%3D%3D&trk=flagship3_search_srp_jobs
"Language Specialist (Remote)
Language Specialist (Remote)",Quik Hire Staffing,Israel (Remote),4/19/2026,https://www.linkedin.com/jobs/view/4403863355/?eBP=CwEAAAGdpef15RX78MNG54MBVpKsK2I0eDwbtz93U4A0AipFDZJbkyOacrZPxNp_JtkSvxoa1yorVdrqEkJq9SiiS4rsUGj_ZniWEcldhZ_52UDvSiIPG_8rkzfnorakVpwwKOoakrJS3Cisse_-mE9Odp9vyV22cdTKtCaWKZTI8ym008ae_Jt4XWPSzNvAB7XzrlybbEK9-oc6erUmkUMXiifj9g7y3MZFayQeutIL4OK1k7UfDtfLPTiOIq_igmPVj4kX5831gD0kRtq-WOk1B2cq-ilUwWOA0woIlsU_m5GGCGdtN74isPnH1x4FAVHShG2OhgQ4up-2vJpRH68QQlmaMurCrJJ3v4zgFrj3hWlD6Wxoz8e5E9UVO0Dot8HTVBUc63FSoA-PgZsFkq8ZXPBsYcnbLT9Fnqu9DuS35UjKSjB1TZckznWGrQHtDmAot8zuimeHihCCawSfoA5cOWJARw9cYFHurYHUm4va0LUAOcqzvmabzd96yRC18aOi&refId=ThgTXALoDUfxqmN036qDnA%3D%3D&trackingId=QPSOQ%2FMwEIfvZTxxgqGjWg%3D%3D&trk=flagship3_search_srp_jobs
