title,company_name,location,date,url,,
"VP Product Management, Dynamic Yield
VP Product Management, Dynamic Yield with verification",Mastercard,"Ramat Gan, Tel Aviv District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4401275524/?eBP=CwEAAAGdqrcmcIE0vnvdblFXTsyAY-CRAOqsmxc7Ojw13sg96mVsUIGvfP0CHTd0tWrGladj8Sd7oUfG3gVtuW0kLMO_0yh0QYDY_8gJa2GUXITgv-SXH3-YfPLeBXgl5ZrBqSv_pt2oNB2k_mjeC5AWJo_emq9qFGz5KZc6LCftGs8DZblLbc4hpZZFnGxPZlyrn6PPAsVTv2fo4-GZKYPc_r2Ed4VW4veU16nmcXhbxHrklI2-7InzVmeZfXnGPGeqyWqepd54xOTBQ082EDgA76lBSMyXYoxwC-NkdmPhmH6-b8gEXMm8Ebrjol2CrbxH1EvbapxTstClH3USt4xBK6yymKpFVC70z4WY20et_0ypdTL7UqkXavr2sdZF-V3xRUFYkNSfG-qTlW54RzmEiTqSH2BZYPef3vypKGFdkUqpB1N92i7qAo-YAXQPFMNQ2LzKs4uWQj24DDPl59E&refId=ugVhsGfPVZDyz9dn7Lk9WA%3D%3D&trackingId=kYRSClkdtC3GrXhojz8i4Q%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior Backend Software Engineer (Python)
Senior Backend Software Engineer (Python) with verification",Mastercard,"Ramat Gan, Tel Aviv District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4401279558/?eBP=CwEAAAGdqrpXAnu9plRRYWYhGMgaIqPu5GvInL28UIYyKzCrnmE8Miw3IIgUrQ4ZTtx-tdmBaPphYBsopywCp-PSa74G_AaribJlJD1Kni8veEz5SKBbO1q0huKuQsLrtPcUuHVwAjqqmdNycwbvq-5bYY_ggfP1fbkarbGnZZ0bLP8ln9hme9CGrHFuI12J6jqL-bi4NxSRHnje-pXGex8SkEQxJUsR-I6XG5r6MBQtkBW-KFvJtWucs52oKq8J0S2Ft_vndq8HSXCcJgYwjL3Xmxrui-2A856gZ0VNPuE8vEQsNKQmWyKQpkblioOUjRdS_SlX-3erhNonBkkFHUVm-71mfdTLwBQpY0a-mtJfBr3_nk2L9JjOfe-peuaLGJeU1DMYBg_n6M4vC-oUgcqyAd8neepHSqtlnXUB0V0gCTSxuhFzGC8oWPk3Q9ahv_WvDymrj_0sY9AR1RxLgl1KLA&refId=A3b%2FxFIa3yqCpxyqScS60w%3D%3D&trackingId=I6arQH9Yhr1COfDkb%2Fv9Jw%3D%3D&trk=flagship3_search_srp_jobs,,
"Security & Network Specialist
Security & Network Specialist",MatchIT,"Ashdod, South District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4401279264/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=A3b%2FxFIa3yqCpxyqScS60w%3D%3D&trackingId=Eo4ADZMRefm9AhXadr%2F5Aw%3D%3D&trk=flagship3_search_srp_jobs,,
"Data Scientist
Data Scientist",MatchPointIT,"Lod, Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4401604920/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=TT7tZJ%2FA9gY4HCyiPYwG7g%3D%3D&trackingId=zlfE9RpOHn35FUFer4yioA%3D%3D&trk=flagship3_search_srp_jobs,,
"Network System Specialist
Network System Specialist with verification",Matrix,"North District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4403366090/?eBP=CwEAAAGdqrkJYmkQtCvbjVWzf6lB_SrwShSCI4ev-D-AYAqgkqwPCL49f7e-irGtKxs_kQeYjiqsEl6uk_p2OTT3iO65F_LHDYrRkx3NY2zp-sEk9oPJ4nq8HJjYIfjKhGnvMFkjcPn73pQ025gIYOXXU3bq7Qh0c-ynnAdRoGtpaw5mnQZjreGJUFrTzNRZEiyNEgbBCwRXK1n8WN-9fNoLMKokyLGUAV5u_Mky9ODX7Z6w9OF2JqKzeNos_x0ode9KFigrIupyTcx2pxW15o-_rlNIyIPX3-s3mg7i6fXon3ER9dP_LePIHFH9de4CkQkOY53IG8jIg-kLg6sC8pE2rD2aH9DFJF1mVGxO_HL6boL0KNfDFBbgeeu6YcvxeTQzJF7XjBWsHRUa2jf398oq2S0w-U5bKi8H4vrRFuvQYbs8cb1NsdvcMEQG15uKQNjdBayIp9k9Kr2D&refId=abnT8jdjPkL%2FmjPKICYwzA%3D%3D&trackingId=7kgcOMXsljJzY0Ja0wEnag%3D%3D&trk=flagship3_search_srp_jobs,,
"Cloud Architect
Cloud Architect with verification",Matrix,"Tel Aviv District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4404049435/?eBP=CwEAAAGdqrrmlfV2S9g6Jsj6RVUMyrZoDcOWSqGWB_PtrDILLEKqdx0KSoSXZ47ujh3s2hlzRCey4LqRMOu2rWfiKVLf71L_Axm31-u1Cfc6iS3eHLVs1BgQ4KvEKJCH9_lFVcGmamT-aKOzu1iTWTuZ6RxZFZ_JcYmYIrcwD_e56aJfinIG0GCFN6qwvKO82JOV0rqEy2Yk-q5SxFAGV8NqK5j3lSV_a9xLlhJS1lKf_mLMlVsnez3l3j5n285-8xvRyiF_wy-bizCVgnVUIUGS9yZUpe-6hKGCmUaSscYZg9Sf3-zpTuGYcX-Nrnr8Bm5JKbBFS-hOGuaoIzjTN95NfBrKqfMzA58mvDaH5-p4B2v9qWlqXH8oTaYAqeBABVXXVq85vFuWAWlShbZzt-ts5F0q3dCMzxDQud0CZnjfJODJSmdOoZyWiLw2Cf0Yf9ZJYJqMf4iEJplL5N42VVjXiDUdONeRR6Qlc2fCvkMnYj0XQmI&refId=Tak5G6KbqyMgwWm%2F67vDWQ%3D%3D&trackingId=fwVgw5eOQSzVANwQuclY0w%3D%3D&trk=flagship3_search_srp_jobs,,
"Economist
Economist",max מקס,"Ramat Gan, Tel Aviv District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4404037691/?eBP=CwEAAAGdqrpXAlEP6kyS2o1d_144B7U1auo6wBVRf3KWV2d3SBPRyRDNvPfjJ9lj31WvStuuQnQTge1VRkqhK1pyjkRPyNf52fRMWm73agcoFwYqmlXZLItuOCxnWsY_u3a8P53MH0B3GfaJUqcon9lVGfwuzsD09nw8QT1gaB39bflSd8x0xh4P0nFros8E5BiTgg5OLMT5BxH59bCnDET-WnZ4LWfMNN8QYaTucJPZYFhZPZltHOyMsPXfIM-hXp2L8rV9Q92dMAp_YuBv29oCrAmWvIcfTvY17GQeEktY87Ar0w8vtF8N1AX0fv74sTRHmoOgmpDt520eJz_Aoy-QjMQCRmH7fN03Wxq3pt7gBrTTSnFu6J3xqZUQvCMTy_VheKYahcF2cXTHYv6_YC4nR9zQ6cu1ukWy8QJbdqUnoRfBtQQa9CoB0RSzpx9IC_UtZiFQu6HnjBp-7_jealymeNp2FEsCK9PJub3RzWr6mQ&refId=A3b%2FxFIa3yqCpxyqScS60w%3D%3D&trackingId=f3M7vh0h7l58uC5JO39LHw%3D%3D&trk=flagship3_search_srp_jobs,,
"Financial Systems Analyst (Temporary)
Financial Systems Analyst (Temporary)",max מקס,"Ramat Gan, Tel Aviv District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4404080043/?eBP=CwEAAAGdqrtG6LGi9g6FD9TbgUIiiRjqFxJ7FK3jNi4aJ61NNBhNa5nSyyMHZsiQxpbqW48QLsIYy03rRYFBh4e8J9KEtRV9ER25TzmGBu0k_tixQUmHVcOGoLyl-AUK3Y0QOGzNuNoE3sFZ6ejbjCip4RO4K9_mjZJNHb54MyehFmoouzbZ9MEGf7fbi-gITT8gfxLFWKT23V21Ld2kKdRCjS9MeGogHL6CbZpN74IFzci2yHTjrDHhZpUcV0heWoBen5_pHsqQUfaYb8wqHrAiFrNddtIfyKs-WBPxX5bXCIc2LTDdimougKB2U9xM5QntKLy9LP-H1Neu1By_Z71wmSpVfdLDdUcRKrTpX8GG4oDI_mF6G6V5svbef_sL38bzsSwaH4Auk-hCtz4eVfBsAD4j1TxMyXu-EICSB_Luv9LV3vMbB_VoljU1rja1P1XdX-O4zmrkjNKgbvb2WUngdfH21ISdeWR0STmTwP7kU2-v7WMEgN7j&refId=5FUOZ%2Bka%2BE15s219uBi%2Fhw%3D%3D&trackingId=a6tkQzXfH9hHx20cvFrwuA%3D%3D&trk=flagship3_search_srp_jobs,,
"Experienced FP&A Analyst
Experienced FP&A Analyst with verification",Maytronics,"Yizra'el, North District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4403349199/?eBP=CwEAAAGdqrqHG7bHlyJXboDF-WNnb0uSEmsjcpZav-FRW2NIWiuF0S7YRZAbGbukIqHdUlO0A1paiqfWTSOy5ilY7JEYhQkB5FnycSOFl7D0htReRs61VTo4E-y4_MasJAs63QdNrZxY33Rats-gToEQ6b5hc27KxM4Vs3hl8bVoVshHKO3-dGdPICW5sEbz4L3xFB5qS4tQROQLjG71X027j4dmEiTD4MCkI9I8uqSPQHuhBxyqYllcw3zM3wFE7OR_YF2IjOIZCVMQpHfX3fJLA50_rRQLMs4qYADNfAIGfb2ezDKT6oDbrw_EECxdZefbrD4ZJ-n6kg4TNCIM7bU7ZunIRMDNjOowRRTvQt5SPUYSZHMv89JRNbQj88rswWaQc5Fog84PxxS482XwbDGrSOvLG1kKBAkPO4y0upJD0HlxFWyXUxGBfp__4KWIwQbrT7_0WLOZDweGpi4TVYQMBdmzGXXZcOB33cDCWFQWpw&refId=FgfhGHQDkR%2F1eXLDlKaKig%3D%3D&trackingId=q1kWpAwB6sB0YFNWA26WEA%3D%3D&trk=flagship3_search_srp_jobs,,
"הנדסה אזרחית/ הנדסת בניין
הנדסה אזרחית/ הנדסת בניין",Mazok Engineers LTD,Israel (On-site),4/20/2026,https://www.linkedin.com/jobs/view/4401615384/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=af92PwEfm6xVqJcTI0GIHQ%3D%3D&trackingId=UPCr70sirTE9PJjyajSRVw%3D%3D&trk=flagship3_search_srp_jobs,,
"Inventory & Logistics Specialist
Inventory & Logistics Specialist with verification",MDA Space,"Rehovot, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4355214934/?eBP=CwEAAAGdqrfkzFFibco5oLh-PaZKok8N1JdUpY-90OBxL8YU1KA06oXbMyrzj6m8zIdKWCIF9x0qZGMAVln0_hK81vzumF-btFdk6zb4iPbVuMmRNlBNeirMRJk6USess3mpLTeSTKCDQWDekP_t7VadSC3KsohKlpTPBiiLrfG-himRlSR40ceE6ZACqfHWm6xc2dohmBSwJIbcP5URwbzGCnugGPXtFeQ_INF4RYocrXpS-PtVGQDpmJHtaiFvDJSa6S_6jC2P3ITLn-IEVTf88lhRIhpqOSxfovVkI6GvCj0JONjLsUAqmSsMZB3DqkyOcKxfgbn3xWKJKrEnqs_wehjrOBtvg9pRugLxIV-PrTlnZ-oddOQKbMpmuHamR8iem6r795EzALiikkxhrglpEUqnsZwrH-vmTCDJ0GX-yFMV9KMZh_fVjDVoQbQJOaPowta4G3hE6pFCxfjxQlSLwG1TlsTNT92mDDD7a5zdXU1z&refId=kVhHmoXT6OF%2FprXfC6qeaQ%3D%3D&trackingId=dn%2BFrRh6EBqZe73aCouNrA%3D%3D&trk=flagship3_search_srp_jobs,,
"Senior BSP Software Engineer
Senior BSP Software Engineer with verification",MDA Space,"Rehovot, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4349812918/?eBP=CwEAAAGdqrunrb35GwTDp4auwvb0kWxC6JbwDMb3CXPXtShAm-L4_w4Jk9SLcPexHfp3fN4a3ZVRzFBRu_ABz3ISFH3AQT99gi9EbfKBvxu_5IixC5L3TR4nZzoYkLe19OaS4RHaLdBCQSeisGHV5U8d-FLOZC_mEDQTtnm2dmXaQu7Cg_WzXUDaDiIkcZ8gcFJM08h-9JhYvKnw1zEJpgnDG585IgnzJBLyz0GjzHasS-I221bP1JTSoE_Dlc6lP7gnWEFb8g6Mc5lgMi1y9JagwtPimSH3ht6qV8I4Iu9Kh4xMfDEFhlH89G74tE7WsBJXbm4QMn1i4OeSgUbY-zowmnn0g2RlEEWOpgcItnHFEPyYvgQeFdj3uUyVoZye8Ur1oxBRnrGusRcYXVCbM0XgeeLnJe7UCvParNaryvvcMkjqr27oVrdT8eEttrujHHIGjMi4V2HNDNC5T7wj6IVr4SubKxDIn7RZk4ElR0vL5Q&refId=YwHXdBJgQCBDtcIzuzhgfQ%3D%3D&trackingId=fftdUjimAhXUxbx0YiI5nw%3D%3D&trk=flagship3_search_srp_jobs,,
"Global Market Access Director
Global Market Access Director with verification",Medison Pharma,"Petah Tikva, Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4323658214/?eBP=CwEAAAGdqrZdcVCFOtgZTlmgLt_Ai7pnWTxEZ_SCJQfrSGRDkQo4Y_9atZ6Vyqu4jOmoCOQER_4SjOcviFg01DeIC-MSZhMfgfk1HJkOYOkZ7Xhwre0qcAHD96chuajnsDdQdJ6hCMQO1729kFq50LR4edOxhRQHgVt0jAgI1gV8RnpyMiy0tTK__NXv0Ua9WURespHw5r6NzHCal11EqDAs8LlYY7MY5yW7SAOm9qlIN9s6D58z4LwNC3MWWjzSAdu3-7PP-stmbYwl2AvYmOqE9usrfzG6_uNtj9Jji2ddYMiKRWWDbAX5eO9oIZY20OkExRCIYcCr19lIR_R6NadQe8jbqTr8q65xqA7v4s0ZvYqo-sGYWO23kOJGaB25ilNOoL1dgDfJX1dtrq33hjPVrc0VLCDd_5s9dNzx0tly5mVK3aiEiNRHgL_FeTq-fxs2p8SywpQzn3dAD7ZBfoblHwlFR1gxypPpJiKzeNQSFjfWC8c&refId=XnJbTtRIfYEcbPJNdPrg0Q%3D%3D&trackingId=oLmRCrDzt6sB9B8kk01D3Q%3D%3D&trk=flagship3_search_srp_jobs,,
"People Operations & Recruitment Specialist - 230
People Operations & Recruitment Specialist - 230",MediWound,"Yavne, Center District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4388919101/?eBP=CwEAAAGdqrjY1_1PJXFhy2tCklSTxAqYJXN-_CSZ6eL2e9kLWBRCCcNHq3arKBt_IlkUnipwCjWVvRzX7ZiH5kOqspb30O71Wmo8VkaTwSUTh5B2n26lW9bQ8sQmkfCbb1sDzoE1DRmtPxbZQ9LFV-52cwYTjTH3UJtEp9TRfslzgUAAWnPltPuBUIO3ng00ERkA1RcbtYJ7lCWBVqknhZGAdB9txdSGqNLv7Y2XuvrRwmMINvM694mWo_jUY7CyTxy2vwZdwm9aOIt8b44DPH5iK1cFmL0SIgi7vMAzpoGO7aaZU_DzXvw1jf3LYZ3BaEjkjRm8uzS091orniAhrdnI2gXL5T1TypkR6yzaa968u8hRtbFaH4ABmb1NTp-Y27TGv6mm-wuDr2imL9DsMEGiD-lFshIcNN9OhpDFlc3ZfcZUbAvVVeKnhnTbHC0yO0j7pQRjnaxctUndk0f2tW8eMz9ldklEtPD4cmwgIYHNPhMg&refId=8Z6N3bWkQiomQnBdCv5vdw%3D%3D&trackingId=LJpJwx03HDKGyIOsUTZR3Q%3D%3D&trk=flagship3_search_srp_jobs,,
"Product Manager
Product Manager",MEDLIFE LTD,"Or Yehuda, Tel Aviv District, Israel (Hybrid)",4/20/2026,https://www.linkedin.com/jobs/view/4401277495/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=0PvCmOQIyB9CRi8aHHzmeA%3D%3D&trackingId=BTlyazGy8J8zPq5aKXorHQ%3D%3D&trk=flagship3_search_srp_jobs,,
"Agronomist
Agronomist",Mei Ami Quality Plants Agricultural Cooperative Society Ltd,"May Ami, Haifa District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4401605258/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=abnT8jdjPkL%2FmjPKICYwzA%3D%3D&trackingId=F1PQ%2BiluI%2Bm1BWP%2F1mbjhg%3D%3D&trk=flagship3_search_srp_jobs,,
"עוזר.ת שיווק
עוזר.ת שיווק","Melisron
2 connections work here
13 hours ago
Within the past 24 hours","Tiberias, North District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4404001925/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=l6Z%2Fy3%2FxPuEiCyR1rkuCgA%3D%3D&trackingId=rpfCpCHO5p0XcM2vyjo5wQ%3D%3D&trk=flagship3_search_srp_jobs,,
"Plant Manager
Plant Manager with verification",Memad3 - המימד השלישי - גיוס והשמה,"Yavne, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4401267652/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=w%2B1fwVOVJ7BodbR6JMKWhw%3D%3D&trackingId=E8u4QB2Qv5dGTDaswBK76Q%3D%3D&trk=flagship3_search_srp_jobs,,
"Art Director
Art Director",Mench-adv 'מנצ,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4404041468/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Tak5G6KbqyMgwWm%2F67vDWQ%3D%3D&trackingId=cQsPP44Ms8fyDlqBBqfaLw%3D%3D&trk=flagship3_search_srp_jobs,,
"דרוש/ה סוקר/ת בתחבורה הציבורית
דרוש/ה סוקר/ת בתחבורה הציבורית","Mgroup
1 connection works here
2 hours ago
Within the past 24 hours","Or Yehuda, Tel Aviv District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4404063151/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=9IcglT0qker8DLSvr4pT%2Fg%3D%3D&trackingId=Tfn9jnE2IZ5h1BJu9PRntw%3D%3D&trk=flagship3_search_srp_jobs,,
"Cross-Platform Engine Developer (Cocos2d-x)
Cross-Platform Engine Developer (Cocos2d-x)","micro1
1 connection works here
13 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404009317/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=E1uqyQKdUZ4HxSYiM9CzzA%3D%3D&trackingId=8U7EA%2B5y7PPFJKaA6tts8A%3D%3D&trk=flagship3_search_srp_jobs,,
"Cell Biologist
Cell Biologist","micro1
1 connection works here
16 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404009118/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=af92PwEfm6xVqJcTI0GIHQ%3D%3D&trackingId=%2FYtB1gd%2Fhdwb2UtW696q1Q%3D%3D&trk=flagship3_search_srp_jobs,,
"3D Game Developer (Panda3D)
3D Game Developer (Panda3D)","micro1
1 connection works here
16 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404006564/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=l5lok5BqIySODT5Pd0OLTg%3D%3D&trackingId=aG%2FDRCHXPwUQ4a%2BWkwaaxQ%3D%3D&trk=flagship3_search_srp_jobs,,
"Bambara Language Expert
Bambara Language Expert","micro1
1 connection works here
18 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404002344/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=3PguMNj%2FsPTcgJDHtO0WnQ%3D%3D&trackingId=8fUqGB8skujYgAEzziMpIA%3D%3D&trk=flagship3_search_srp_jobs,,
"Sudanese Language Expert
Sudanese Language Expert","micro1
1 connection works here
18 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4403894480/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ys6ViIrxZw%2FNYhGJO9zYRg%3D%3D&trackingId=DuZP0n%2FWrW1qmrUTIO1RCQ%3D%3D&trk=flagship3_search_srp_jobs,,
"Kinyarwanda Language Expert
Kinyarwanda Language Expert","micro1
1 connection works here
19 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404005250/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ta3uUqGSVr4RfCf9%2FFrSFw%3D%3D&trackingId=F3fOE5yVUqeZxxjLSmyQ9A%3D%3D&trk=flagship3_search_srp_jobs,,
"Wolof Language Expert
Wolof Language Expert","micro1
1 connection works here
19 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4403898431/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ugVhsGfPVZDyz9dn7Lk9WA%3D%3D&trackingId=4LPtgKjWoDX%2BSP%2Fu10Eyqg%3D%3D&trk=flagship3_search_srp_jobs,,
"Macedonian Language Expert
Macedonian Language Expert","micro1
1 connection works here
19 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4403898437/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=kVhHmoXT6OF%2FprXfC6qeaQ%3D%3D&trackingId=8WeCVS8uni4zBuno11KQvg%3D%3D&trk=flagship3_search_srp_jobs,,
"Romanian Bilingual Expert
Romanian Bilingual Expert","micro1
1 connection works here
19 hours ago
Within the past 24 hours",EMEA (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404006203/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=9kFdNZnZLUzvrY8AE4VAbg%3D%3D&trackingId=P5CYOOVd39TcSlgqTvECWw%3D%3D&trk=flagship3_search_srp_jobs,,
"רכז/ת גיוס
רכז/ת גיוס",Milgam Ltd.,"Petah Tikva, Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4401294591/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ta3uUqGSVr4RfCf9%2FFrSFw%3D%3D&trackingId=7r2uZ6OY8Vkq9mkuzSgd5w%3D%3D&trk=flagship3_search_srp_jobs,,
"Technical  Lead  - Core AI
Technical  Lead  - Core AI with verification",Millennium,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4371541074/?eBP=CwEAAAGdqrXN78o4HXGpDw-pZW_HUTyRHA42ONJK0rrHS9wzim-TlX-F5ddZz3HMyx8vH88MS8NkQVPYi-CnUzFESMnqdoDWYRZjbWtU9CYSivaMbcvqoW8w9GQCBz2iIbUi3TD71lybSlZf_B4rBfQH2FjzyXHahUXVocg5dJ1SFB8fkiY51F3flozuEWzyl73Lm1cy2Vgs67UBCmADOeChJTkEUlixaBbQNqXApIv_9kArOZ7bk7P-G_a2kJnEKOv_mnZmYPjduff2lf71-E3SRZbYQZ5-dwOZH6m1Z8-gZJ5ml5e9vpeaXoTzPJF3f-MUJcXMgHzIwCNt8FFXoUlPvmjC5bGWSUYCEUfuXQbkRmwWzr0lskq8i6SQ3N8gQjBCEAjSH-y2JOax6hdb-h_nVErdLpcRRWwjOO2CIrH1d1z-Pk3xielfB1DmuZXrCOEJw2oX5wDPfBwJw1HpOHBskXawklFLSxMfZ8FogOVk1w&refId=hxe9NEqcQDPbOBaDbzw9tg%3D%3D&trackingId=KTrnaskomDjyzKfFgZi5%2BA%3D%3D&trk=flagship3_search_srp_jobs,,
"Mathematics & Python Expert - Freelance AI Trainer
Mathematics & Python Expert - Freelance AI Trainer",Mindrift,Israel (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404034255/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=0mhrM2Cdbx9hwF%2BU0nh5ZQ%3D%3D&trackingId=vWpiYUBFpIflSl6P64eoIg%3D%3D&trk=flagship3_search_srp_jobs,,
"Civil Engineer & Python Expert - Freelance AI Trainer
Civil Engineer & Python Expert - Freelance AI Trainer",Mindrift,Israel (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404015722/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ys6ViIrxZw%2FNYhGJO9zYRg%3D%3D&trackingId=2QhfUVOaEeIPerG%2FH8OK5g%3D%3D&trk=flagship3_search_srp_jobs,,
"Chemistry & Python Expert - Freelance AI Trainer
Chemistry & Python Expert - Freelance AI Trainer",Mindrift,Israel (Remote),4/20/2026,https://www.linkedin.com/jobs/view/4404040230/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ZEHFkUQSVwQNsMZY%2F6EaGA%3D%3D&trackingId=RZt7CqsSmhG2SBVnuZnNWQ%3D%3D&trk=flagship3_search_srp_jobs,,
"Chief of Staff to COO
Chief of Staff to COO with verification",Mindspace,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4403885194/?eBP=CwEAAAGdqrKlmJ8YZVLY6hzRSFS0P4ELabHCtc92Z5Ztt89E2PQMc6ciXjrhK_MWZLOMGpa6WkNvPGQaA91AU2_45x1Q2mTu8MEd2HO8U-AeGc208ew6pkZQ1i2rEfdECdl5Lp7hgQqBHbflje9UZ2YHjd61E-ceaHzU9pKQrQO0RZGjZXE_7zoR_UTjovRBH7k8swSKtK3sP0hcE1GtK8KVz46Cx30qaMamt1GjzhF1CE-2EkuZb5u1efTJOd8OtghA48WGW5I-VlY1mcCMFuJEml8fBSKqzdPNRnXfR1eK6CoZooKMKE_mciVf4lojTNrZg8Y_l6YGl38IHG1Hprhek44UV0_5IZGpDlYQI_RUP2gvlWH7yVTR12dq9KySf_ZyojyXxjIGbiaaoxSYUy8LgBLDrD5yjJYoakIHew_XzOxrlij59wHwBz-ht3qHtQjJAxk897oQtT5EuYNBArg8fgv8nXPOZhuxnnEPuWRqSdq_PY7XycFwnP1zAlbGoA&refId=KQhcCrvJKS8aKPYBMjYiMg%3D%3D&trackingId=JEYgFmM%2FFgxce65o8Bgxww%3D%3D&trk=flagship3_search_srp_jobs,,
"Markets Controller, Senior Lead
Markets Controller, Senior Lead with verification",Mindspace,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4395394417/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ZEHFkUQSVwQNsMZY%2F6EaGA%3D%3D&trackingId=eDACi31c1CSIVRwlGGJJng%3D%3D&trk=flagship3_search_srp_jobs,,
"Digital Analyst
Digital Analyst with verification",Mizrahi-Tefahot Bank  בנק מזרחי טפחות,"Center District, Israel (On-site)",4/20/2026,https://www.linkedin.com/jobs/view/4403373478/?eBP=CwEAAAGdqrk40cUFuN1MDPBQgV_4lUad6_N6NinwFpSGbAuPcmHOF1Zm9ZNNcNq6g3dNjFeEbJWRNHm5zrm_MdSeRmuOvOJOaRUULfOl7EONoCxsEGFTmAn591Q6Me9XnoLFPIwq0MVtomHGmCLnXFHNWwUgfybvtwc1Cohhwe_V9pLNOET9H5C8oBCx1S1HeuvHLr2VTsrO1ZlLUC2Ada2dCp6bCc2DHPsN5pmkNkJE-xNKPuwV802Rw4ASb4G5urErubN9WtQkpana_OOPhX01Eq6HqYhZI9xqKYUvdeXqR4xSWBIgb-Iq7obN_pjywout0z94QC5tGpnZIl9s1WmtyXfHCUc0oopDhaZXOBKKAZiIyfDG9yH3kWUq1e_6YhWWSl_BAN5rAC0THZavkqFFCkmEj_1PAPQflY2Q_55_CANGWLij_fC15KFJMHY0I_HGWnbkjCAB02_pN3KfujmD-N6XiartZ8WygJbysG_6EQ&refId=3PguMNj%2FsPTcgJDHtO0WnQ%3D%3D&trackingId=ks8aNfNh%2BOvazGJT261Lqw%3D%3D&trk=flagship3_search_srp_jobs,,
